_Y5_1,_Y5_2,_Y5_3,_Y5_4,_Y5_5,_age5grp,_male,_U5UK,_EUUKcopula
5,3,2,4,5,45-54,0,.031,-.1406512446937493
5,3,2,5,1,45-54,0,.261,-.0307387973654435
5,3,2,5,2,45-54,0,.1829999999999999,-.0431447369534846
5,3,2,5,3,45-54,0,.157,-.0940960001331399
5,3,2,5,4,45-54,0,-.024,-.1777422593141184
5,3,2,5,5,45-54,0,-.028,-.2597253447617475
5,3,3,1,1,45-54,0,.583,.509231350311945
5,3,3,1,2,45-54,0,.505,.5008300081533108
5,3,3,1,3,45-54,0,.479,.4176220397006199
5,3,3,1,4,45-54,0,.298,.2356581551422823
5,3,3,1,5,45-54,0,.294,.0806327876479911
5,3,3,2,1,45-54,0,.52,.5488073073249994
5,3,3,2,2,45-54,0,.442,.5254240747507513
5,3,3,2,3,45-54,0,.416,.4556858038791153
5,3,3,2,4,45-54,0,.235,.2624207409699353
5,3,3,2,5,45-54,0,.231,.0953127325484962
5,3,3,3,1,45-54,0,.4989999999999999,.4735107222283586
5,3,3,3,2,45-54,0,.4209999999999999,.4496749274876302
5,3,3,3,3,45-54,0,.395,.3839590595938814
5,3,3,3,4,45-54,0,.214,.2028811777590099
5,3,3,3,5,45-54,0,.21,.0469701964131148
5,3,3,4,1,45-54,0,.3069999999999999,.1639232243744146
5,3,3,4,2,45-54,0,.2289999999999999,.1513560811382386
5,3,3,4,3,45-54,0,.203,.0869152543093128
5,3,3,4,4,45-54,0,.022,-.0346731843394327
5,3,3,4,5,45-54,0,.018,-.1390272650119879
5,3,3,5,1,45-54,0,.2479999999999999,-.0225052226147653
5,3,3,5,2,45-54,0,.1699999999999999,-.0399747332767925
5,3,3,5,3,45-54,0,.144,-.0892782201590042
5,3,3,5,4,45-54,0,-.037,-.1722687664076104
5,3,3,5,5,45-54,0,-.041,-.2478556328932896
5,3,4,1,1,45-54,0,.484,.2928387243037199
5,3,4,1,2,45-54,0,.406,.2684794020307675
5,3,4,1,3,45-54,0,.38,.2151977354951992
5,3,4,1,4,45-54,0,.199,.1093880168712973
5,3,4,1,5,45-54,0,.195,.013220605974319
5,3,4,2,1,45-54,0,.421,.2946248272575032
5,3,4,2,2,45-54,0,.343,.2848284090352485
5,3,4,2,3,45-54,0,.317,.2144375276880287
5,3,4,2,4,45-54,0,.136,.0939744057430264
5,3,4,2,5,45-54,0,.132,-.0096787288601773
5,3,4,3,1,45-54,0,.4,.2433164001498496
5,3,4,3,2,45-54,0,.322,.2307157001531204
5,3,4,3,3,45-54,0,.296,.1646471985401272
5,3,4,3,4,45-54,0,.115,.0501538308251379
5,3,4,3,5,45-54,0,.111,-.0484524397045599
5,3,4,4,1,45-54,0,.208,.0341232879152072
5,3,4,4,2,45-54,0,.13,.0066843981340188
5,3,4,4,3,45-54,0,.104,-.0358637906145956
5,3,4,4,4,45-54,0,-.077,-.118815284185818
5,3,4,4,5,45-54,0,-.081,-.194324581366364
5,3,4,5,1,45-54,0,.149,-.0706723293631873
5,3,4,5,2,45-54,0,.071,-.1000566343332952
5,3,4,5,3,45-54,0,.045,-.1366697213995031
5,3,4,5,4,45-54,0,-.136,-.2087240672374265
5,3,4,5,5,45-54,0,-.14,-.2751077891749788
5,3,5,1,1,45-54,0,.462,.1978293942986246
5,3,5,1,2,45-54,0,.384,.1877915564321604
5,3,5,1,3,45-54,0,.358,.1393218874309348
5,3,5,1,4,45-54,0,.1770000000000001,.045338037708669
5,3,5,1,5,45-54,0,.173,-.0557182077734647
5,3,5,2,1,45-54,0,.399,.1636849537772373
5,3,5,2,2,45-54,0,.321,.1617952858624123
5,3,5,2,3,45-54,0,.295,.1078288583774716
5,3,5,2,4,45-54,0,.1140000000000001,.0102153601904913
5,3,5,2,5,45-54,0,.11,-.0962039237044225
5,3,5,3,1,45-54,0,.378,.1572994645007878
5,3,5,3,2,45-54,0,.3,.1330733382866773
5,3,5,3,3,45-54,0,.274,.0885501839197117
5,3,5,3,4,45-54,0,.093,.0015054496375121
5,3,5,3,5,45-54,0,.089,-.0811237050291914
5,3,5,4,1,45-54,0,.186,-.0012316101092561
5,3,5,4,2,45-54,0,.108,-.0292251551158343
5,3,5,4,3,45-54,0,.082,-.0676294019844309
5,3,5,4,4,45-54,0,-.099,-.1443301884298279
5,3,5,4,5,45-54,0,-.103,-.2166459519151216
5,3,5,5,1,45-54,0,.127,-.1236376491584939
5,3,5,5,2,45-54,0,.049,-.1336953741282224
5,3,5,5,3,45-54,0,.023,-.1771661464570324
5,3,5,5,4,45-54,0,-.158,-.2561695419596533
5,3,5,5,5,45-54,0,-.162,-.3423253218859441
5,4,1,1,1,45-54,0,.5619999999999999,.2864897276265807
5,4,1,1,2,45-54,0,.4839999999999999,.2885092156975398
5,4,1,1,3,45-54,0,.458,.2184413539916085
5,4,1,1,4,45-54,0,.277,.0919143482245893
5,4,1,1,5,45-54,0,.273,-.0386096580438364
5,4,1,2,1,45-54,0,.4989999999999999,.2943954022797509
5,4,1,2,2,45-54,0,.4209999999999999,.3134676811677988
5,4,1,2,3,45-54,0,.395,.1998421682919306
5,4,1,2,4,45-54,0,.214,.058406183123854
5,4,1,2,5,45-54,0,.21,-.0784229903263001
5,4,1,3,1,45-54,0,.4779999999999999,.254215410841882
5,4,1,3,2,45-54,0,.3999999999999999,.2355850925764337
5,4,1,3,3,45-54,0,.3739999999999999,.1760757230849467
5,4,1,3,4,45-54,0,.193,.0605505378750912
5,4,1,3,5,45-54,0,.189,-.048128677877616
5,4,1,4,1,45-54,0,.2859999999999999,.0524049452319527
5,4,1,4,2,45-54,0,.2079999999999999,.0265187320633885
5,4,1,4,3,45-54,0,.1819999999999999,-.0163294220279258
5,4,1,4,4,45-54,0,.0009999999999999,-.1035748008726236
5,4,1,4,5,45-54,0,-.0030000000000001,-.1869727126779621
5,4,1,5,1,45-54,0,.2269999999999999,-.1053958594925321
5,4,1,5,2,45-54,0,.1489999999999999,-.1092435289483577
5,4,1,5,3,45-54,0,.1229999999999999,-.1567699763310715
5,4,1,5,4,45-54,0,-.0580000000000001,-.2393151162239263
5,4,1,5,5,45-54,0,-.0620000000000001,-.3281610596215921
5,4,2,1,1,45-54,0,.5119999999999999,.2512466679222048
5,4,2,1,2,45-54,0,.4339999999999999,.2802661554673254
5,4,2,1,3,45-54,0,.4079999999999999,.191874785996834
5,4,2,1,4,45-54,0,.2269999999999999,.0557933653052694
5,4,2,1,5,45-54,0,.2229999999999999,-.0819665936190692
5,4,2,2,1,45-54,0,.4489999999999999,.3471143947123966
5,4,2,2,2,45-54,0,.3709999999999999,.4062695250823179
5,4,2,2,3,45-54,0,.3449999999999999,.2448873752622436
5,4,2,2,4,45-54,0,.1639999999999999,.0519590023062434
5,4,2,2,5,45-54,0,.1599999999999999,-.1124787006130102
5,4,2,3,1,45-54,0,.4279999999999999,.2806353768564037
5,4,2,3,2,45-54,0,.3499999999999999,.2841274970287271
5,4,2,3,3,45-54,0,.3239999999999999,.1944480349054006
5,4,2,3,4,45-54,0,.1429999999999999,.0569811310538486
5,4,2,3,5,45-54,0,.1389999999999999,-.0640263453059172
5,4,2,4,1,45-54,0,.2359999999999999,.0360097666898349
5,4,2,4,2,45-54,0,.1579999999999999,.0165224850067382
5,4,2,4,3,45-54,0,.1319999999999999,-.0315006884967276
5,4,2,4,4,45-54,0,-.0490000000000001,-.121580745926229
5,4,2,4,5,45-54,0,-.0530000000000001,-.2081951055955458
5,4,2,5,1,45-54,0,.1769999999999999,-.1430750699365465
5,4,2,5,2,45-54,0,.0989999999999999,-.1385058508083317
5,4,2,5,3,45-54,0,.0729999999999999,-.1907569009138705
5,4,2,5,4,45-54,0,-.1080000000000001,-.2759244396950802
5,4,2,5,5,45-54,0,-.1120000000000001,-.3672405137310869
5,4,3,1,1,45-54,0,.4989999999999999,.2952260941493723
5,4,3,1,2,45-54,0,.4209999999999999,.2891804603229048
5,4,3,1,3,45-54,0,.395,.2223254494506162
5,4,3,1,4,45-54,0,.214,.0983476035378804
5,4,3,1,5,45-54,0,.21,-.0211813523200531
5,4,3,2,1,45-54,0,.4359999999999999,.3161919935519877
5,4,3,2,2,45-54,0,.3579999999999999,.3306875240925164
5,4,3,2,3,45-54,0,.332,.238974509952941
5,4,3,2,4,45-54,0,.151,.0904411545207778
5,4,3,2,5,45-54,0,.147,-.0445871203133506
5,4,3,3,1,45-54,0,.4149999999999999,.2785644107915159
5,4,3,3,2,45-54,0,.3369999999999999,.2746441785664148
5,4,3,3,3,45-54,0,.3109999999999999,.1965452315859604
5,4,3,3,4,45-54,0,.13,.0626706127415992
5,4,3,3,5,45-54,0,.126,-.0521777945432975
5,4,3,4,1,45-54,0,.2229999999999999,.037516907481093
5,4,3,4,2,45-54,0,.1449999999999999,.0141948252318167
5,4,3,4,3,45-54,0,.1189999999999999,-.0328690616635813
5,4,3,4,4,45-54,0,-.0620000000000001,-.1215351777318628
5,4,3,4,5,45-54,0,-.0660000000000001,-.2029662082170737
5,4,3,5,1,45-54,0,.1639999999999999,-.1014285638955641
5,4,3,5,2,45-54,0,.0859999999999999,-.1158491864663811
5,4,3,5,3,45-54,0,.0599999999999999,-.1588759124072535
5,4,3,5,4,45-54,0,-.1210000000000001,-.2380955184780323
5,4,3,5,5,45-54,0,-.1250000000000001,-.3216087636383466
5,4,4,1,1,45-54,0,.3999999999999999,.2277144819521145
5,4,4,1,2,45-54,0,.3219999999999999,.199512798784828
5,4,4,1,3,45-54,0,.2959999999999999,.1555175756661242
5,4,4,1,4,45-54,0,.1149999999999999,.0615096030502141
5,4,4,1,5,45-54,0,.1109999999999999,-.028122997876037
5,4,4,2,1,45-54,0,.3369999999999999,.1963897740350376
5,4,4,2,2,45-54,0,.2589999999999999,.1704919068581994
5,4,4,2,3,45-54,0,.2329999999999999,.1249212205721192
5,4,4,2,4,45-54,0,.0519999999999999,.0307550848620785
5,4,4,2,5,45-54,0,.0479999999999999,-.0590708800380504
5,4,4,3,1,45-54,0,.3159999999999999,.157556057149607
5,4,4,3,2,45-54,0,.2379999999999999,.1281933512635908
5,4,4,3,3,45-54,0,.2119999999999999,.0848743536502274
5,4,4,3,4,45-54,0,.0309999999999999,-.0053523630838341
5,4,4,3,5,45-54,0,.0269999999999999,-.0888701803297882
5,4,4,4,1,45-54,0,.1239999999999999,-.0090460356593376
5,4,4,4,2,45-54,0,.0459999999999999,-.0392970556200817
5,4,4,4,3,45-54,0,.0199999999999999,-.077509538586459
5,4,4,4,4,45-54,0,-.1610000000000001,-.1557175944774078
5,4,4,4,5,45-54,0,-.1650000000000001,-.2280017613035148
5,4,4,5,1,45-54,0,.0649999999999999,-.1088434931495625
5,4,4,5,2,45-54,0,-.0130000000000001,-.1354190930304611
5,4,4,5,3,45-54,0,-.0390000000000001,-.1726739693344281
5,4,4,5,4,45-54,0,-.2200000000000001,-.2457602071072974
5,4,4,5,5,45-54,0,-.2240000000000001,-.316314487021149
5,4,5,1,1,45-54,0,.378,.0428013924166473
5,4,5,1,2,45-54,0,.2999999999999999,.0733380816706046
5,4,5,1,3,45-54,0,.274,.0067401839206212
5,4,5,1,4,45-54,0,.093,-.094771534800886
5,4,5,1,5,45-54,0,.089,-.2036584231856885
5,4,5,2,1,45-54,0,.315,-.0062199131255397
5,4,5,2,2,45-54,0,.2369999999999999,.0278214872157692
5,4,5,2,3,45-54,0,.211,-.0409025317156148
5,4,5,2,4,45-54,0,.03,-.1421866395614853
5,4,5,2,5,45-54,0,.026,-.2498416417476314
5,4,5,3,1,45-54,0,.2939999999999999,.0793542981088644
5,4,5,3,2,45-54,0,.2159999999999999,.0711296817550211
5,4,5,3,3,45-54,0,.19,.0237306634933811
5,4,5,3,4,45-54,0,.009,-.0661156322585664
5,4,5,3,5,45-54,0,.0049999999999999,-.1638325244498617
5,4,5,4,1,45-54,0,.1019999999999999,-.0608646945378777
5,4,5,4,2,45-54,0,.0239999999999999,-.0758638625018986
5,4,5,4,3,45-54,0,-.0020000000000001,-.1188462939558687
5,4,5,4,4,45-54,0,-.1830000000000001,-.1992628145189732
5,4,5,4,5,45-54,0,-.1870000000000001,-.2827384953877646
5,4,5,5,1,45-54,0,.0429999999999999,-.2324603824748166
5,4,5,5,2,45-54,0,-.0350000000000001,-.231642242020993
5,4,5,5,3,45-54,0,-.0610000000000001,-.283407656105471
5,4,5,5,4,45-54,0,-.2420000000000001,-.3614094743382417
5,4,5,5,5,45-54,0,-.2460000000000001,-.4412473755171995
5,5,1,1,1,45-54,0,.5229999999999999,-.004206326089587
5,5,1,1,2,45-54,0,.4449999999999999,.0411615120451759
5,5,1,1,3,45-54,0,.4189999999999999,-.0532058989509379
5,5,1,1,4,45-54,0,.2379999999999999,-.1522869153106055
5,5,1,1,5,45-54,0,.2339999999999999,-.246465910279414
5,5,1,2,1,45-54,0,.4599999999999999,.0217195171726005
5,5,1,2,2,45-54,0,.3819999999999999,.1375066598252916
5,5,1,2,3,45-54,0,.3559999999999999,-.065885794338231
5,5,1,2,4,45-54,0,.1749999999999999,-.1902071686265459
5,5,1,2,5,45-54,0,.1709999999999999,-.2879088334482929
5,5,1,3,1,45-54,0,.4389999999999999,.0827905283518145
5,5,1,3,2,45-54,0,.3609999999999999,.143227991511693
5,5,1,3,3,45-54,0,.3349999999999999,.0435838692695071
5,5,1,3,4,45-54,0,.1539999999999999,-.086987485794048
5,5,1,3,5,45-54,0,.1499999999999999,-.2209687338046827
5,5,1,4,1,45-54,0,.2469999999999999,-.0700028370784483
5,5,1,4,2,45-54,0,.1689999999999999,-.0560412594816424
5,5,1,4,3,45-54,0,.1429999999999999,-.1157613019291593
5,5,1,4,4,45-54,0,-.0380000000000001,-.2089369943170736
5,5,1,4,5,45-54,0,-.0420000000000001,-.3048140534064674
5,5,1,5,1,45-54,0,.1879999999999999,-.2517006608405273
5,5,1,5,2,45-54,0,.1099999999999999,-.2648486441854168
5,5,1,5,3,45-54,0,.0839999999999999,-.3092488636820264
5,5,1,5,4,45-54,0,-.0970000000000001,-.3776448097203229
5,5,1,5,5,45-54,0,-.1010000000000001,-.4487559105316242
5,5,2,1,1,45-54,0,.4729999999999999,-.0439079732711311
5,5,2,1,2,45-54,0,.3949999999999999,.0217963004437867
5,5,2,1,3,45-54,0,.3689999999999999,-.0930345160253404
5,5,2,1,4,45-54,0,.1879999999999999,-.1933104113077534
5,5,2,1,5,45-54,0,.1839999999999999,-.2831790334720474
5,5,2,2,1,45-54,0,.4099999999999999,.0922050176104509
5,5,2,2,2,45-54,0,.3319999999999999,.3023753206803494
5,5,2,2,3,45-54,0,.3059999999999999,.008597115424172
5,5,2,2,4,45-54,0,.1249999999999999,-.19548041081016
5,5,2,2,5,45-54,0,.1209999999999999,-.3172319167722165
5,5,2,3,1,45-54,0,.3889999999999999,.1336948563078365
5,5,2,3,2,45-54,0,.3109999999999999,.2622528459742698
5,5,2,3,3,45-54,0,.2849999999999999,.0747311674258916
5,5,2,3,4,45-54,0,.1039999999999999,-.1108081525039549
5,5,2,3,5,45-54,0,.0999999999999999,-.2654638856645633
5,5,2,4,1,45-54,0,.1969999999999999,-.1095347329934839
5,5,2,4,2,45-54,0,.1189999999999999,-.0834446201125069
5,5,2,4,3,45-54,0,.0929999999999999,-.1545441316576234
5,5,2,4,4,45-54,0,-.0880000000000001,-.2495032280703738
5,5,2,4,5,45-54,0,-.0920000000000001,-.3436095152621074
5,5,2,5,1,45-54,0,.1379999999999999,-.2849752111620022
5,5,2,5,2,45-54,0,.0599999999999999,-.3021515151992239
5,5,2,5,3,45-54,0,.0339999999999999,-.343949502807159
5,5,2,5,4,45-54,0,-.1470000000000001,-.4099362101133397
5,5,2,5,5,45-54,0,-.1510000000000001,-.4794377119433682
5,5,3,1,1,45-54,0,.4599999999999999,.0296337587057426
5,5,3,1,2,45-54,0,.3819999999999999,.1103898374419674
5,5,3,1,3,45-54,0,.3559999999999999,.0076470860551615
5,5,3,1,4,45-54,0,.1749999999999999,-.1200196157708285
5,5,3,1,5,45-54,0,.1709999999999999,-.2467608978740039
5,5,3,2,1,45-54,0,.3969999999999999,.0378777610508915
5,5,3,2,2,45-54,0,.3189999999999999,.1759833758018181
5,5,3,2,3,45-54,0,.2929999999999999,.0147912744246824
5,5,3,2,4,45-54,0,.1119999999999999,-.1465619268198627
5,5,3,2,5,45-54,0,.1079999999999999,-.2877356615146965
5,5,3,3,1,45-54,0,.3759999999999999,.1823352445768212
5,5,3,3,2,45-54,0,.2979999999999999,.2304321188375596
5,5,3,3,3,45-54,0,.2719999999999999,.1286738739099076
5,5,3,3,4,45-54,0,.0909999999999999,-.020387173317777
5,5,3,3,5,45-54,0,.0869999999999999,-.1713235366047066
5,5,3,4,1,45-54,0,.1839999999999999,-.0428220077019501
5,5,3,4,2,45-54,0,.1059999999999999,-.0345841718860548
5,5,3,4,3,45-54,0,.0799999999999999,-.0940941796386711
5,5,3,4,4,45-54,0,-.1010000000000001,-.1913078747619016
5,5,3,4,5,45-54,0,-.1050000000000001,-.2935566114937292
5,5,3,5,1,45-54,0,.1249999999999999,-.2685110781134686
5,5,3,5,2,45-54,0,.0469999999999999,-.2592930305057682
5,5,3,5,3,45-54,0,.0209999999999999,-.3145672081535039
5,5,3,5,4,45-54,0,-.1600000000000001,-.3934462229378715
5,5,3,5,5,45-54,0,-.1640000000000001,-.4759737181668261
5,5,4,1,1,45-54,0,.3609999999999999,.1038294463517629
5,5,4,1,2,45-54,0,.2829999999999999,.125712605504044
5,5,4,1,3,45-54,0,.2569999999999999,.0637559212999293
5,5,4,1,4,45-54,0,.0759999999999999,-.0441440903093892
5,5,4,1,5,45-54,0,.0719999999999999,-.168021179576803
5,5,4,2,1,45-54,0,.2979999999999999,.0567298569674506
5,5,4,2,2,45-54,0,.2199999999999999,.0884675022473401
5,5,4,2,3,45-54,0,.1939999999999999,.0214611538480015
5,5,4,2,4,45-54,0,.0129999999999999,-.0893713518928439
5,5,4,2,5,45-54,0,.0089999999999999,-.2170614870029224
5,5,4,3,1,45-54,0,.2769999999999999,.1116019637855619
5,5,4,3,2,45-54,0,.1989999999999998,.0944575127334784
5,5,4,3,3,45-54,0,.1729999999999999,.0479476189153628
5,5,4,3,4,45-54,0,-.0080000000000001,-.0436497415790582
5,5,4,3,5,45-54,0,-.0120000000000001,-.1380354077893862
5,5,4,4,1,45-54,0,.0849999999999999,-.045276227274633
5,5,4,4,2,45-54,0,.0069999999999999,-.0665692187912417
5,5,4,4,3,45-54,0,-.0190000000000001,-.1076678828346829
5,5,4,4,4,45-54,0,-.2000000000000001,-.1881209050073059
5,5,4,4,5,45-54,0,-.2040000000000001,-.269260200591854
5,5,4,5,1,45-54,0,.0259999999999999,-.2208622859354605
5,5,4,5,2,45-54,0,-.0520000000000001,-.208011382015726
5,5,4,5,3,45-54,0,-.0780000000000001,-.2629082699150535
5,5,4,5,4,45-54,0,-.2590000000000001,-.3500408289384264
5,5,4,5,5,45-54,0,-.2630000000000001,-.4458121951147226
5,5,5,1,1,45-54,0,.3389999999999999,-.1384562889317282
5,5,5,1,2,45-54,0,.2609999999999999,-.1529508011539774
5,5,5,1,3,45-54,0,.2349999999999999,-.1957564930197841
5,5,5,1,4,45-54,0,.0539999999999999,-.2629840449801442
5,5,5,1,5,45-54,0,.0499999999999999,-.3348168111860563
5,5,5,2,1,45-54,0,.2759999999999999,-.180139454827195
5,5,5,2,2,45-54,0,.1979999999999999,-.1962351349820581
5,5,5,2,3,45-54,0,.1719999999999999,-.2376709428509992
5,5,5,2,4,45-54,0,-.0090000000000001,-.3038128500527469
5,5,5,2,5,45-54,0,-.0130000000000001,-.3752105007505099
5,5,5,3,1,45-54,0,.2549999999999999,-.1495465241932182
5,5,5,3,2,45-54,0,.1769999999999999,-.123930015567711
5,5,5,3,3,45-54,0,.1509999999999999,-.1878573484298044
5,5,5,3,4,45-54,0,-.0300000000000001,-.2751071446058856
5,5,5,3,5,45-54,0,-.0340000000000001,-.3666039973816094
5,5,5,4,1,45-54,0,.0629999999999999,-.2044598786507231
5,5,5,4,2,45-54,0,-.0150000000000001,-.2096482663120478
5,5,5,4,3,45-54,0,-.0410000000000001,-.2590488646853505
5,5,5,4,4,45-54,0,-.2220000000000001,-.3325653310329241
5,5,5,4,5,45-54,0,-.2260000000000001,-.4073236102949085
5,5,5,5,1,45-54,0,.0039999999999999,-.3303263348992105
5,5,5,5,2,45-54,0,-.0740000000000001,-.3569427511187283
5,5,5,5,3,45-54,0,-.1000000000000001,-.392592475450465
5,5,5,5,4,45-54,0,-.2810000000000001,-.4543429558402364
5,5,5,5,5,45-54,0,-.2850000000000001,-.5211211368023898
1,1,1,1,1,55-64,1,1,.9871153196152726
1,1,1,1,2,55-64,1,.922,.891017666517837
1,1,1,1,3,55-64,1,.896,.8078028565458238
1,1,1,1,4,55-64,1,.7150000000000001,.5985749911522152
1,1,1,1,5,55-64,1,.7110000000000001,.444959408754516
1,1,1,2,1,55-64,1,.9370000000000001,.8597704216504694
1,1,1,2,2,55-64,1,.8590000000000001,.7883342121132433
1,1,1,2,3,55-64,1,.8330000000000001,.7304333953996171
1,1,1,2,4,55-64,1,.6520000000000001,.5041477126155691
1,1,1,2,5,55-64,1,.6480000000000001,.3435353473765579
1,1,1,3,1,55-64,1,.916,.7788589922049504
1,1,1,3,2,55-64,1,.8380000000000001,.7212382035444227
1,1,1,3,3,55-64,1,.8120000000000001,.6722769172910104
1,1,1,3,4,55-64,1,.631,.4473099118489841
1,1,1,3,5,55-64,1,.627,.2835152551796792
1,1,1,4,1,55-64,1,.724,.8165056719822319
1,1,1,4,2,55-64,1,.646,.7008434013163242
1,1,1,4,3,55-64,1,.62,.5998297042360864
1,1,1,4,4,55-64,1,.439,.3615432014289259
1,1,1,4,5,55-64,1,.435,.2274923641326516
1,1,1,5,1,55-64,1,.665,.8344409118763928
1,1,1,5,2,55-64,1,.5870000000000001,.7359391797393844
1,1,1,5,3,55-64,1,.5610000000000001,.6457636397138138
1,1,1,5,4,55-64,1,.3800000000000001,.3871742582158462
1,1,1,5,5,55-64,1,.3760000000000001,.2494918214286142
1,1,2,1,1,55-64,1,.95,.9239144163967213
1,1,2,1,2,55-64,1,.872,.8436719258875998
1,1,2,1,3,55-64,1,.846,.7778964310046442
1,1,2,1,4,55-64,1,.665,.5445767717731883
1,1,2,1,5,55-64,1,.661,.3772096031300273
1,1,2,2,1,55-64,1,.887,.8062969896808683
1,1,2,2,2,55-64,1,.8090000000000001,.7510375219198738
1,1,2,2,3,55-64,1,.783,.6991367482789058
1,1,2,2,4,55-64,1,.6020000000000001,.4688557826012872
1,1,2,2,5,55-64,1,.5980000000000001,.2985009191430567
1,1,2,3,1,55-64,1,.866,.7232134849185644
1,1,2,3,2,55-64,1,.788,.6762583780457186
1,1,2,3,3,55-64,1,.762,.6312277094566388
1,1,2,3,4,55-64,1,.581,.4119526961976987
1,1,2,3,5,55-64,1,.577,.242154468316733
1,1,2,4,1,55-64,1,.6739999999999999,.6502201243069525
1,1,2,4,2,55-64,1,.596,.5950918132013778
1,1,2,4,3,55-64,1,.57,.5377949026582616
1,1,2,4,4,55-64,1,.389,.3323723941625071
1,1,2,4,5,55-64,1,.385,.1784547401855932
1,1,2,5,1,55-64,1,.615,.6933868108071196
1,1,2,5,2,55-64,1,.537,.6233215625169439
1,1,2,5,3,55-64,1,.511,.5424342751008328
1,1,2,5,4,55-64,1,.33,.3153235337534364
1,1,2,5,5,55-64,1,.326,.1585672685141953
1,1,3,1,1,55-64,1,.9370000000000001,.9160512482846887
1,1,3,1,2,55-64,1,.8590000000000001,.8031160413193869
1,1,3,1,3,55-64,1,.8330000000000001,.7261122514503519
1,1,3,1,4,55-64,1,.6520000000000001,.4976153936732788
1,1,3,1,5,55-64,1,.6480000000000001,.3272216403466086
1,1,3,2,1,55-64,1,.8740000000000001,.7790130828872144
1,1,3,2,2,55-64,1,.7960000000000002,.7211936409946052
1,1,3,2,3,55-64,1,.7700000000000001,.6718875764402839
1,1,3,2,4,55-64,1,.5890000000000002,.4480875416765823
1,1,3,2,5,55-64,1,.5850000000000002,.2734416081707973
1,1,3,3,1,55-64,1,.8530000000000001,.690833721908185
1,1,3,3,2,55-64,1,.7750000000000001,.6465227318257496
1,1,3,3,3,55-64,1,.7490000000000001,.599238796332231
1,1,3,3,4,55-64,1,.5680000000000001,.3917982533438131
1,1,3,3,5,55-64,1,.5640000000000001,.2214012815373219
1,1,3,4,1,55-64,1,.661,.4748280702290397
1,1,3,4,2,55-64,1,.5830000000000001,.418197303308628
1,1,3,4,3,55-64,1,.5570000000000001,.3609970568546493
1,1,3,4,4,55-64,1,.3760000000000001,.2088575715138088
1,1,3,4,5,55-64,1,.3720000000000001,.0854828428917954
1,1,3,5,1,55-64,1,.6020000000000001,.3976518904991209
1,1,3,5,2,55-64,1,.5240000000000001,.3165157242675341
1,1,3,5,3,55-64,1,.4980000000000001,.2380579293332403
1,1,3,5,4,55-64,1,.3170000000000001,.1046784905653246
1,1,3,5,5,55-64,1,.3130000000000001,.0031063257781668
1,1,4,1,1,55-64,1,.838,.9466401022276614
1,1,4,1,2,55-64,1,.76,.8238717203137455
1,1,4,1,3,55-64,1,.734,.684007101439982
1,1,4,1,4,55-64,1,.5529999999999999,.440809078217247
1,1,4,1,5,55-64,1,.5489999999999999,.287817648411235
1,1,4,2,1,55-64,1,.7749999999999999,.8186754005516782
1,1,4,2,2,55-64,1,.697,.7503421058756159
1,1,4,2,3,55-64,1,.6709999999999999,.6807540882439154
1,1,4,2,4,55-64,1,.4899999999999999,.4481585564348477
1,1,4,2,5,55-64,1,.4859999999999999,.2793242673090822
1,1,4,3,1,55-64,1,.754,.6669478542218857
1,1,4,3,2,55-64,1,.6760000000000001,.6121045735224847
1,1,4,3,3,55-64,1,.65,.5460778633393086
1,1,4,3,4,55-64,1,.469,.3517178354468404
1,1,4,3,5,55-64,1,.465,.1931454970378605
1,1,4,4,1,55-64,1,.5619999999999999,.3496864197831509
1,1,4,4,2,55-64,1,.4839999999999999,.3050268350481772
1,1,4,4,3,55-64,1,.458,.2441209114441846
1,1,4,4,4,55-64,1,.277,.1225305542171117
1,1,4,4,5,55-64,1,.273,.0208844558644085
1,1,4,5,1,55-64,1,.5029999999999999,.1980481649641424
1,1,4,5,2,55-64,1,.4249999999999999,.1436202239198534
1,1,4,5,3,55-64,1,.3989999999999999,.0932438907352693
1,1,4,5,4,55-64,1,.2179999999999999,.0076947387766958
1,1,4,5,5,55-64,1,.2139999999999999,-.0676361791853257
1,1,5,1,1,55-64,1,.8160000000000001,.9490722846331868
1,1,5,1,2,55-64,1,.7380000000000001,.8390184265141859
1,1,5,1,3,55-64,1,.7120000000000001,.6816617828480465
1,1,5,1,4,55-64,1,.5310000000000001,.3903642713123759
1,1,5,1,5,55-64,1,.5270000000000001,.2330655976053971
1,1,5,2,1,55-64,1,.7530000000000001,.8188526130881169
1,1,5,2,2,55-64,1,.6750000000000002,.7548239454857532
1,1,5,2,3,55-64,1,.6490000000000001,.6881219689744107
1,1,5,2,4,55-64,1,.4680000000000001,.4414251954344223
1,1,5,2,5,55-64,1,.4640000000000001,.263963163859655
1,1,5,3,1,55-64,1,.7320000000000001,.6915941301216004
1,1,5,3,2,55-64,1,.6540000000000001,.6253789469185548
1,1,5,3,3,55-64,1,.6280000000000001,.5195206314872153
1,1,5,3,4,55-64,1,.4470000000000001,.3059397518626671
1,1,5,3,5,55-64,1,.4430000000000001,.1601007069689254
1,1,5,4,1,55-64,1,.54,.3120435838295491
1,1,5,4,2,55-64,1,.462,.2508643684738862
1,1,5,4,3,55-64,1,.4360000000000001,.1784164535432933
1,1,5,4,4,55-64,1,.2550000000000001,.0767719001164352
1,1,5,4,5,55-64,1,.2510000000000001,-.0077300537613992
